"File";"Precision";"Recall";"F1"
"TUW-141758-ref48";"12,50";"9,52";"8,16"
"TUW-141758-ref49";"25,00";"14,29";"14,29"
"TUW-168222-ref1";"25,00";"25,00";"20,00"
"TUW-168222-ref2";"25,00";"25,00";"20,00"
"TUW-168222-ref3";"25,00";"33,33";"25,00"
"TUW-168482-ref1";"100,00";"55,56";"55,56"
"TUW-168482-ref2";"50,00";"33,33";"33,33"
"TUW-168482-ref3";"71,43";"50,00";"50,00"
"TUW-168482-ref4";"100,00";"55,56";"55,56"
"TUW-168482-ref5";"80,00";"44,44";"44,44"
"TUW-168482-ref6";"100,00";"55,56";"55,56"
"TUW-168482-ref7";"60,00";"37,50";"37,50"
"TUW-168482-ref8";"100,00";"57,14";"57,14"
"TUW-168482-ref9";"50,00";"41,67";"41,67"
"TUW-168482-ref10";"66,67";"28,57";"28,57"
"TUW-168482-ref11";"100,00";"55,56";"55,56"
"TUW-168482-ref12";"100,00";"50,00";"50,00"
"TUW-168482-ref13";"25,00";"12,50";"11,11"
"TUW-168482-ref14";"100,00";"55,56";"55,56"
"TUW-168482-ref15";"28,57";"25,00";"20,00"
"TUW-168482-ref16";"33,33";"14,81";"16,67"
"TUW-168482-ref17";"100,00";"55,56";"55,56"
"TUW-168482-ref18";"50,00";"42,86";"42,86"
"TUW-168482-ref19";"50,00";"33,33";"35,71"
"TUW-168482-ref20";"50,00";"33,33";"30,00"
"TUW-168482-ref21";"40,00";"22,22";"22,22"
"TUW-168482-ref22";"100,00";"33,33";"33,33"
"TUW-168482-ref23";"80,00";"44,44";"44,44"
"TUW-168482-ref24";"100,00";"55,56";"55,56"
"TUW-168482-ref25";"20,00";"16,67";"14,29"
"TUW-168482-ref26";"100,00";"55,56";"55,56"
"TUW-169511-ref1";"66,67";"28,57";"25,00"
"TUW-169511-ref2";"50,00";"28,57";"25,00"
"TUW-169511-ref3";"25,00";"12,50";"10,71"
"TUW-169511-ref4";"75,00";"42,86";"37,50"
"TUW-169511-ref5";"80,00";"50,00";"44,44"
"TUW-169511-ref6";"62,50";"35,71";"31,25"
"TUW-172697-ref1";"40,00";"50,00";"33,33"
"TUW-172697-ref2";"50,00";"33,33";"28,57"
"TUW-172697-ref3";"75,00";"37,50";"33,33"
"TUW-174216-ref1";"100,00";"57,14";"57,14"
"TUW-174216-ref2";"100,00";"66,67";"70,00"
"TUW-174216-ref3";"27,78";"14,00";"15,00"
"TUW-174216-ref4";"100,00";"60,00";"60,00"
"TUW-174216-ref5";"60,00";"41,67";"44,44"
"TUW-174216-ref6";"50,00";"25,00";"26,67"
"TUW-174216-ref7";"33,33";"20,00";"16,67"
"TUW-174216-ref8";"50,00";"23,33";"25,00"
"TUW-174216-ref9";"33,33";"16,67";"14,29"
"TUW-174216-ref10";"100,00";"37,04";"38,89"
"TUW-174216-ref11";"100,00";"52,38";"54,29"
"TUW-174216-ref13";"50,00";"20,00";"16,67"
"TUW-174216-ref15";"50,00";"20,00";"20,00"
"TUW-174216-ref16";"33,33";"20,00";"16,67"
"TUW-174216-ref17";"80,00";"43,75";"40,74"
"TUW-174216-ref18";"100,00";"50,00";"52,38"
"TUW-174216-ref19";"40,00";"17,14";"16,67"
"TUW-174216-ref20";"50,00";"25,93";"27,78"
"TUW-174216-ref21";"40,00";"33,33";"33,33"
"TUW-174216-ref22";"80,00";"66,67";"57,14"
"TUW-174216-ref23";"75,00";"50,00";"53,33"
"TUW-174216-ref24";"91,67";"50,00";"51,02"
"TUW-174216-ref25";"60,00";"60,00";"50,00"
"TUW-174216-ref26";"50,00";"20,00";"20,00"
"TUW-174216-ref27";"33,33";"16,67";"16,67"
"TUW-174216-ref28";"20,00";"14,29";"12,50"
"TUW-175428-ref1";"25,00";"25,00";"16,67"
